series,ref_month,value,source_pdf,release_date
nab_conf,2025-09-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2025-10-14
nab_conf,2025-10-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2025-11-11
nab_conf,2025-11-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2025-12-09
nab_conf,2025-12-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2026-01-27
nab_conf,2026-01-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2026-02-10
nab_conf,2026-02-01,-1.0,National Australia Bank (NAB) Business Confidence.pdf,2026-03-10
nab_conf,2026-03-01,-29.0,National Australia Bank (NAB) Business Confidence.pdf,2026-04-14
nab_conf,2026-04-01,-24.0,National Australia Bank (NAB) Business Confidence.pdf,2026-05-12
nab_conf,2026-05-01,-14.0,National Australia Bank (NAB) Business Confidence.pdf,2026-06-09
wmi_sent,1988-05-01,104.1,Australia Westpac Consumer Sentiment.pdf,1988-06-01
wmi_sent,1988-06-01,104.2,Australia Westpac Consumer Sentiment.pdf,1988-07-01
wmi_sent,1988-07-01,107.5,Australia Westpac Consumer Sentiment.pdf,1988-08-01
wmi_sent,1988-08-01,108.3,Australia Westpac Consumer Sentiment.pdf,1988-09-01
wmi_sent,1988-09-01,112.2,Australia Westpac Consumer Sentiment.pdf,1988-10-01
wmi_sent,1988-10-01,108.8,Australia Westpac Consumer Sentiment.pdf,1988-11-01
wmi_sent,1988-11-01,104.1,Australia Westpac Consumer Sentiment.pdf,1988-12-01
wmi_sent,1988-12-01,105.9,Australia Westpac Consumer Sentiment.pdf,1989-01-01
wmi_sent,1989-01-01,101.8,Australia Westpac Consumer Sentiment.pdf,1989-02-01
wmi_sent,1989-02-01,94.6,Australia Westpac Consumer Sentiment.pdf,1989-03-01
wmi_sent,1989-03-01,88.2,Australia Westpac Consumer Sentiment.pdf,1989-04-01
wmi_sent,1989-04-01,88.4,Australia Westpac Consumer Sentiment.pdf,1989-05-01
wmi_sent,1989-05-01,87.1,Australia Westpac Consumer Sentiment.pdf,1989-06-01
wmi_sent,1989-06-01,72.7,Australia Westpac Consumer Sentiment.pdf,1989-07-01
wmi_sent,1989-07-01,72.8,Australia Westpac Consumer Sentiment.pdf,1989-08-01
wmi_sent,1989-08-01,78.7,Australia Westpac Consumer Sentiment.pdf,1989-09-01
wmi_sent,1989-09-01,81.9,Australia Westpac Consumer Sentiment.pdf,1989-10-01
wmi_sent,1989-10-01,78.9,Australia Westpac Consumer Sentiment.pdf,1989-11-01
wmi_sent,1989-11-01,80.6,Australia Westpac Consumer Sentiment.pdf,1989-12-01
wmi_sent,1989-12-01,80.0,Australia Westpac Consumer Sentiment.pdf,1990-01-01
wmi_sent,1990-01-01,80.6,Australia Westpac Consumer Sentiment.pdf,1990-02-01
wmi_sent,1990-02-01,87.7,Australia Westpac Consumer Sentiment.pdf,1990-03-01
wmi_sent,1990-03-01,86.8,Australia Westpac Consumer Sentiment.pdf,1990-04-01
wmi_sent,1990-04-01,73.9,Australia Westpac Consumer Sentiment.pdf,1990-05-01
wmi_sent,1990-05-01,69.7,Australia Westpac Consumer Sentiment.pdf,1990-06-01
wmi_sent,1990-06-01,71.4,Australia Westpac Consumer Sentiment.pdf,1990-07-01
wmi_sent,1990-07-01,74.4,Australia Westpac Consumer Sentiment.pdf,1990-08-01
wmi_sent,1990-08-01,69.8,Australia Westpac Consumer Sentiment.pdf,1990-09-01
wmi_sent,1990-09-01,67.3,Australia Westpac Consumer Sentiment.pdf,1990-10-01
wmi_sent,1990-10-01,66.0,Australia Westpac Consumer Sentiment.pdf,1990-11-01
wmi_sent,1990-11-01,64.6,Australia Westpac Consumer Sentiment.pdf,1990-12-01
wmi_sent,1990-12-01,68.0,Australia Westpac Consumer Sentiment.pdf,1991-01-01
wmi_sent,1991-01-01,72.6,Australia Westpac Consumer Sentiment.pdf,1991-02-01
wmi_sent,1991-02-01,71.0,Australia Westpac Consumer Sentiment.pdf,1991-03-01
wmi_sent,1991-03-01,79.8,Australia Westpac Consumer Sentiment.pdf,1991-04-01
wmi_sent,1991-04-01,80.3,Australia Westpac Consumer Sentiment.pdf,1991-05-01
wmi_sent,1991-05-01,79.3,Australia Westpac Consumer Sentiment.pdf,1991-06-01
wmi_sent,1991-06-01,83.6,Australia Westpac Consumer Sentiment.pdf,1991-07-01
wmi_sent,1991-07-01,85.4,Australia Westpac Consumer Sentiment.pdf,1991-08-01
wmi_sent,1991-08-01,84.5,Australia Westpac Consumer Sentiment.pdf,1991-09-01
wmi_sent,1991-09-01,85.8,Australia Westpac Consumer Sentiment.pdf,1991-10-01
wmi_sent,1991-10-01,88.4,Australia Westpac Consumer Sentiment.pdf,1991-11-01
wmi_sent,1991-11-01,82.5,Australia Westpac Consumer Sentiment.pdf,1991-12-01
wmi_sent,1991-12-01,80.8,Australia Westpac Consumer Sentiment.pdf,1992-01-01
wmi_sent,1992-01-01,78.1,Australia Westpac Consumer Sentiment.pdf,1992-02-01
wmi_sent,1992-02-01,87.9,Australia Westpac Consumer Sentiment.pdf,1992-03-01
wmi_sent,1992-03-01,92.8,Australia Westpac Consumer Sentiment.pdf,1992-04-01
wmi_sent,1992-04-01,93.9,Australia Westpac Consumer Sentiment.pdf,1992-05-01
wmi_sent,1992-05-01,91.4,Australia Westpac Consumer Sentiment.pdf,1992-06-01
wmi_sent,1992-06-01,82.6,Australia Westpac Consumer Sentiment.pdf,1992-07-01
wmi_sent,1992-07-01,79.8,Australia Westpac Consumer Sentiment.pdf,1992-08-01
wmi_sent,1992-08-01,89.0,Australia Westpac Consumer Sentiment.pdf,1992-09-01
wmi_sent,1992-09-01,85.8,Australia Westpac Consumer Sentiment.pdf,1992-10-01
wmi_sent,1992-10-01,94.7,Australia Westpac Consumer Sentiment.pdf,1992-11-01
wmi_sent,1992-11-01,84.1,Australia Westpac Consumer Sentiment.pdf,1992-12-01
wmi_sent,1992-12-01,84.1,Australia Westpac Consumer Sentiment.pdf,1993-01-01
wmi_sent,1993-01-01,92.9,Australia Westpac Consumer Sentiment.pdf,1993-02-01
wmi_sent,1993-02-01,90.9,Australia Westpac Consumer Sentiment.pdf,1993-03-01
wmi_sent,1993-03-01,98.7,Australia Westpac Consumer Sentiment.pdf,1993-04-01
wmi_sent,1993-04-01,97.5,Australia Westpac Consumer Sentiment.pdf,1993-05-01
wmi_sent,1993-05-01,97.1,Australia Westpac Consumer Sentiment.pdf,1993-06-01
wmi_sent,1993-06-01,85.6,Australia Westpac Consumer Sentiment.pdf,1993-07-01
wmi_sent,1993-07-01,90.3,Australia Westpac Consumer Sentiment.pdf,1993-08-01
wmi_sent,1993-08-01,95.4,Australia Westpac Consumer Sentiment.pdf,1993-09-01
wmi_sent,1993-09-01,88.2,Australia Westpac Consumer Sentiment.pdf,1993-10-01
wmi_sent,1993-10-01,98.7,Australia Westpac Consumer Sentiment.pdf,1993-11-01
wmi_sent,1993-11-01,104.3,Australia Westpac Consumer Sentiment.pdf,1993-12-01
wmi_sent,1993-12-01,105.4,Australia Westpac Consumer Sentiment.pdf,1994-01-01
wmi_sent,1994-01-01,111.4,Australia Westpac Consumer Sentiment.pdf,1994-02-01
wmi_sent,1994-02-01,116.5,Australia Westpac Consumer Sentiment.pdf,1994-03-01
wmi_sent,1994-03-01,123.0,Australia Westpac Consumer Sentiment.pdf,1994-04-01
wmi_sent,1994-04-01,120.5,Australia Westpac Consumer Sentiment.pdf,1994-05-01
wmi_sent,1994-05-01,121.4,Australia Westpac Consumer Sentiment.pdf,1994-06-01
wmi_sent,1994-06-01,122.6,Australia Westpac Consumer Sentiment.pdf,1994-07-01
wmi_sent,1994-07-01,119.5,Australia Westpac Consumer Sentiment.pdf,1994-08-01
wmi_sent,1994-08-01,116.4,Australia Westpac Consumer Sentiment.pdf,1994-09-01
wmi_sent,1994-09-01,113.4,Australia Westpac Consumer Sentiment.pdf,1994-10-01
wmi_sent,1994-10-01,107.5,Australia Westpac Consumer Sentiment.pdf,1994-11-01
wmi_sent,1994-11-01,107.6,Australia Westpac Consumer Sentiment.pdf,1994-12-01
wmi_sent,1994-12-01,106.4,Australia Westpac Consumer Sentiment.pdf,1995-01-01
wmi_sent,1995-01-01,96.7,Australia Westpac Consumer Sentiment.pdf,1995-02-01
wmi_sent,1995-02-01,94.3,Australia Westpac Consumer Sentiment.pdf,1995-03-01
wmi_sent,1995-03-01,102.9,Australia Westpac Consumer Sentiment.pdf,1995-04-01
wmi_sent,1995-04-01,110.7,Australia Westpac Consumer Sentiment.pdf,1995-05-01
wmi_sent,1995-05-01,103.0,Australia Westpac Consumer Sentiment.pdf,1995-06-01
wmi_sent,1995-06-01,104.3,Australia Westpac Consumer Sentiment.pdf,1995-07-01
wmi_sent,1995-07-01,101.7,Australia Westpac Consumer Sentiment.pdf,1995-08-01
wmi_sent,1995-08-01,102.2,Australia Westpac Consumer Sentiment.pdf,1995-09-01
wmi_sent,1995-09-01,101.3,Australia Westpac Consumer Sentiment.pdf,1995-10-01
wmi_sent,1995-10-01,101.6,Australia Westpac Consumer Sentiment.pdf,1995-11-01
wmi_sent,1995-11-01,103.5,Australia Westpac Consumer Sentiment.pdf,1995-12-01
wmi_sent,1995-12-01,103.2,Australia Westpac Consumer Sentiment.pdf,1996-01-01
wmi_sent,1996-01-01,105.2,Australia Westpac Consumer Sentiment.pdf,1996-02-01
wmi_sent,1996-02-01,108.1,Australia Westpac Consumer Sentiment.pdf,1996-03-01
wmi_sent,1996-03-01,115.1,Australia Westpac Consumer Sentiment.pdf,1996-04-01
wmi_sent,1996-04-01,112.0,Australia Westpac Consumer Sentiment.pdf,1996-05-01
wmi_sent,1996-05-01,111.9,Australia Westpac Consumer Sentiment.pdf,1996-06-01
wmi_sent,1996-06-01,109.3,Australia Westpac Consumer Sentiment.pdf,1996-07-01
wmi_sent,1996-07-01,103.2,Australia Westpac Consumer Sentiment.pdf,1996-08-01
wmi_sent,1996-08-01,104.1,Australia Westpac Consumer Sentiment.pdf,1996-09-01
wmi_sent,1996-09-01,103.9,Australia Westpac Consumer Sentiment.pdf,1996-10-01
wmi_sent,1996-10-01,102.6,Australia Westpac Consumer Sentiment.pdf,1996-11-01
wmi_sent,1996-11-01,107.6,Australia Westpac Consumer Sentiment.pdf,1996-12-01
wmi_sent,1996-12-01,102.0,Australia Westpac Consumer Sentiment.pdf,1997-01-01
wmi_sent,1997-01-01,105.6,Australia Westpac Consumer Sentiment.pdf,1997-02-01
wmi_sent,1997-02-01,104.1,Australia Westpac Consumer Sentiment.pdf,1997-03-01
wmi_sent,1997-03-01,107.4,Australia Westpac Consumer Sentiment.pdf,1997-04-01
wmi_sent,1997-04-01,103.6,Australia Westpac Consumer Sentiment.pdf,1997-05-01
wmi_sent,1997-05-01,101.0,Australia Westpac Consumer Sentiment.pdf,1997-06-01
wmi_sent,1997-06-01,100.3,Australia Westpac Consumer Sentiment.pdf,1997-07-01
wmi_sent,1997-07-01,98.9,Australia Westpac Consumer Sentiment.pdf,1997-08-01
wmi_sent,1997-08-01,101.7,Australia Westpac Consumer Sentiment.pdf,1997-09-01
wmi_sent,1997-09-01,102.8,Australia Westpac Consumer Sentiment.pdf,1997-10-01
wmi_sent,1997-10-01,102.9,Australia Westpac Consumer Sentiment.pdf,1997-11-01
wmi_sent,1997-11-01,106.2,Australia Westpac Consumer Sentiment.pdf,1997-12-01
wmi_sent,1997-12-01,101.0,Australia Westpac Consumer Sentiment.pdf,1998-01-01
wmi_sent,1998-01-01,101.9,Australia Westpac Consumer Sentiment.pdf,1998-02-01
wmi_sent,1998-02-01,108.9,Australia Westpac Consumer Sentiment.pdf,1998-03-01
wmi_sent,1998-03-01,102.1,Australia Westpac Consumer Sentiment.pdf,1998-04-01
wmi_sent,1998-04-01,104.6,Australia Westpac Consumer Sentiment.pdf,1998-05-01
wmi_sent,1998-05-01,103.8,Australia Westpac Consumer Sentiment.pdf,1998-06-01
wmi_sent,1998-06-01,94.1,Australia Westpac Consumer Sentiment.pdf,1998-07-01
wmi_sent,1998-07-01,100.2,Australia Westpac Consumer Sentiment.pdf,1998-08-01
wmi_sent,1998-08-01,101.3,Australia Westpac Consumer Sentiment.pdf,1998-09-01
wmi_sent,1998-09-01,100.4,Australia Westpac Consumer Sentiment.pdf,1998-10-01
wmi_sent,1998-10-01,100.0,Australia Westpac Consumer Sentiment.pdf,1998-11-01
wmi_sent,1998-11-01,103.9,Australia Westpac Consumer Sentiment.pdf,1998-12-01
wmi_sent,1998-12-01,102.5,Australia Westpac Consumer Sentiment.pdf,1999-01-01
wmi_sent,1999-01-01,111.8,Australia Westpac Consumer Sentiment.pdf,1999-02-01
wmi_sent,1999-02-01,117.0,Australia Westpac Consumer Sentiment.pdf,1999-03-01
wmi_sent,1999-03-01,113.7,Australia Westpac Consumer Sentiment.pdf,1999-04-01
wmi_sent,1999-04-01,115.6,Australia Westpac Consumer Sentiment.pdf,1999-05-01
wmi_sent,1999-05-01,115.9,Australia Westpac Consumer Sentiment.pdf,1999-06-01
wmi_sent,1999-06-01,111.5,Australia Westpac Consumer Sentiment.pdf,1999-07-01
wmi_sent,1999-07-01,112.4,Australia Westpac Consumer Sentiment.pdf,1999-08-01
wmi_sent,1999-08-01,109.6,Australia Westpac Consumer Sentiment.pdf,1999-09-01
wmi_sent,1999-09-01,112.0,Australia Westpac Consumer Sentiment.pdf,1999-10-01
wmi_sent,1999-10-01,113.3,Australia Westpac Consumer Sentiment.pdf,1999-11-01
wmi_sent,1999-11-01,113.3,Australia Westpac Consumer Sentiment.pdf,1999-12-01
wmi_sent,1999-12-01,106.2,Australia Westpac Consumer Sentiment.pdf,2000-01-01
wmi_sent,2000-01-01,110.0,Australia Westpac Consumer Sentiment.pdf,2000-02-01
wmi_sent,2000-02-01,102.5,Australia Westpac Consumer Sentiment.pdf,2000-03-01
wmi_sent,2000-03-01,103.3,Australia Westpac Consumer Sentiment.pdf,2000-04-01
wmi_sent,2000-04-01,98.9,Australia Westpac Consumer Sentiment.pdf,2000-05-01
wmi_sent,2000-05-01,95.3,Australia Westpac Consumer Sentiment.pdf,2000-06-01
wmi_sent,2000-06-01,98.3,Australia Westpac Consumer Sentiment.pdf,2000-07-01
wmi_sent,2000-07-01,109.4,Australia Westpac Consumer Sentiment.pdf,2000-08-01
wmi_sent,2000-08-01,114.0,Australia Westpac Consumer Sentiment.pdf,2000-09-01
wmi_sent,2000-09-01,102.8,Australia Westpac Consumer Sentiment.pdf,2000-10-01
wmi_sent,2000-10-01,100.1,Australia Westpac Consumer Sentiment.pdf,2000-11-01
wmi_sent,2000-11-01,96.6,Australia Westpac Consumer Sentiment.pdf,2000-12-01
wmi_sent,2000-12-01,99.6,Australia Westpac Consumer Sentiment.pdf,2001-01-01
wmi_sent,2001-01-01,100.2,Australia Westpac Consumer Sentiment.pdf,2001-02-01
wmi_sent,2001-02-01,103.1,Australia Westpac Consumer Sentiment.pdf,2001-03-01
wmi_sent,2001-03-01,89.5,Australia Westpac Consumer Sentiment.pdf,2001-04-01
wmi_sent,2001-04-01,90.6,Australia Westpac Consumer Sentiment.pdf,2001-05-01
wmi_sent,2001-05-01,95.4,Australia Westpac Consumer Sentiment.pdf,2001-06-01
wmi_sent,2001-06-01,106.5,Australia Westpac Consumer Sentiment.pdf,2001-07-01
wmi_sent,2001-07-01,108.7,Australia Westpac Consumer Sentiment.pdf,2001-08-01
wmi_sent,2001-08-01,105.7,Australia Westpac Consumer Sentiment.pdf,2001-09-01
wmi_sent,2001-09-01,108.1,Australia Westpac Consumer Sentiment.pdf,2001-10-01
wmi_sent,2001-10-01,99.9,Australia Westpac Consumer Sentiment.pdf,2001-11-01
wmi_sent,2001-11-01,102.4,Australia Westpac Consumer Sentiment.pdf,2001-12-01
wmi_sent,2001-12-01,108.5,Australia Westpac Consumer Sentiment.pdf,2002-01-01
wmi_sent,2002-01-01,111.9,Australia Westpac Consumer Sentiment.pdf,2002-02-01
wmi_sent,2002-02-01,115.6,Australia Westpac Consumer Sentiment.pdf,2002-03-01
wmi_sent,2002-03-01,119.7,Australia Westpac Consumer Sentiment.pdf,2002-04-01
wmi_sent,2002-04-01,113.4,Australia Westpac Consumer Sentiment.pdf,2002-05-01
wmi_sent,2002-05-01,112.1,Australia Westpac Consumer Sentiment.pdf,2002-06-01
wmi_sent,2002-06-01,112.7,Australia Westpac Consumer Sentiment.pdf,2002-07-01
wmi_sent,2002-07-01,109.9,Australia Westpac Consumer Sentiment.pdf,2002-08-01
wmi_sent,2002-08-01,105.6,Australia Westpac Consumer Sentiment.pdf,2002-09-01
wmi_sent,2002-09-01,108.5,Australia Westpac Consumer Sentiment.pdf,2002-10-01
wmi_sent,2002-10-01,102.3,Australia Westpac Consumer Sentiment.pdf,2002-11-01
wmi_sent,2002-11-01,107.2,Australia Westpac Consumer Sentiment.pdf,2002-12-01
wmi_sent,2002-12-01,107.2,Australia Westpac Consumer Sentiment.pdf,2003-01-01
wmi_sent,2003-01-01,108.1,Australia Westpac Consumer Sentiment.pdf,2003-02-01
wmi_sent,2003-02-01,102.3,Australia Westpac Consumer Sentiment.pdf,2003-03-01
wmi_sent,2003-03-01,101.5,Australia Westpac Consumer Sentiment.pdf,2003-04-01
wmi_sent,2003-04-01,111.4,Australia Westpac Consumer Sentiment.pdf,2003-05-01
wmi_sent,2003-05-01,112.1,Australia Westpac Consumer Sentiment.pdf,2003-06-01
wmi_sent,2003-06-01,116.2,Australia Westpac Consumer Sentiment.pdf,2003-07-01
wmi_sent,2003-07-01,117.9,Australia Westpac Consumer Sentiment.pdf,2003-08-01
wmi_sent,2003-08-01,114.6,Australia Westpac Consumer Sentiment.pdf,2003-09-01
wmi_sent,2003-09-01,116.4,Australia Westpac Consumer Sentiment.pdf,2003-10-01
wmi_sent,2003-10-01,119.5,Australia Westpac Consumer Sentiment.pdf,2003-11-01
wmi_sent,2003-11-01,115.4,Australia Westpac Consumer Sentiment.pdf,2003-12-01
wmi_sent,2003-12-01,113.2,Australia Westpac Consumer Sentiment.pdf,2004-01-01
wmi_sent,2004-01-01,116.2,Australia Westpac Consumer Sentiment.pdf,2004-02-01
wmi_sent,2004-02-01,118.7,Australia Westpac Consumer Sentiment.pdf,2004-03-01
wmi_sent,2004-03-01,115.6,Australia Westpac Consumer Sentiment.pdf,2004-04-01
wmi_sent,2004-04-01,116.5,Australia Westpac Consumer Sentiment.pdf,2004-05-01
wmi_sent,2004-05-01,115.6,Australia Westpac Consumer Sentiment.pdf,2004-06-01
wmi_sent,2004-06-01,112.7,Australia Westpac Consumer Sentiment.pdf,2004-07-01
wmi_sent,2004-07-01,119.1,Australia Westpac Consumer Sentiment.pdf,2004-08-01
wmi_sent,2004-08-01,119.3,Australia Westpac Consumer Sentiment.pdf,2004-09-01
wmi_sent,2004-09-01,119.6,Australia Westpac Consumer Sentiment.pdf,2004-10-01
wmi_sent,2004-10-01,118.2,Australia Westpac Consumer Sentiment.pdf,2004-11-01
wmi_sent,2004-11-01,119.4,Australia Westpac Consumer Sentiment.pdf,2004-12-01
wmi_sent,2004-12-01,116.0,Australia Westpac Consumer Sentiment.pdf,2005-01-01
wmi_sent,2005-01-01,121.8,Australia Westpac Consumer Sentiment.pdf,2005-02-01
wmi_sent,2005-02-01,122.8,Australia Westpac Consumer Sentiment.pdf,2005-03-01
wmi_sent,2005-03-01,103.8,Australia Westpac Consumer Sentiment.pdf,2005-04-01
wmi_sent,2005-04-01,105.6,Australia Westpac Consumer Sentiment.pdf,2005-05-01
wmi_sent,2005-05-01,114.2,Australia Westpac Consumer Sentiment.pdf,2005-06-01
wmi_sent,2005-06-01,111.8,Australia Westpac Consumer Sentiment.pdf,2005-07-01
wmi_sent,2005-07-01,107.3,Australia Westpac Consumer Sentiment.pdf,2005-08-01
wmi_sent,2005-08-01,115.7,Australia Westpac Consumer Sentiment.pdf,2005-09-01
wmi_sent,2005-09-01,98.8,Australia Westpac Consumer Sentiment.pdf,2005-10-01
wmi_sent,2005-10-01,98.0,Australia Westpac Consumer Sentiment.pdf,2005-11-01
wmi_sent,2005-11-01,105.7,Australia Westpac Consumer Sentiment.pdf,2005-12-01
wmi_sent,2005-12-01,102.3,Australia Westpac Consumer Sentiment.pdf,2006-01-01
wmi_sent,2006-01-01,106.1,Australia Westpac Consumer Sentiment.pdf,2006-02-01
wmi_sent,2006-02-01,107.8,Australia Westpac Consumer Sentiment.pdf,2006-03-01
wmi_sent,2006-03-01,111.4,Australia Westpac Consumer Sentiment.pdf,2006-04-01
wmi_sent,2006-04-01,111.3,Australia Westpac Consumer Sentiment.pdf,2006-05-01
wmi_sent,2006-05-01,104.2,Australia Westpac Consumer Sentiment.pdf,2006-06-01
wmi_sent,2006-06-01,103.7,Australia Westpac Consumer Sentiment.pdf,2006-07-01
wmi_sent,2006-07-01,107.3,Australia Westpac Consumer Sentiment.pdf,2006-08-01
wmi_sent,2006-08-01,89.9,Australia Westpac Consumer Sentiment.pdf,2006-09-01
wmi_sent,2006-09-01,101.1,Australia Westpac Consumer Sentiment.pdf,2006-10-01
wmi_sent,2006-10-01,105.2,Australia Westpac Consumer Sentiment.pdf,2006-11-01
wmi_sent,2006-11-01,95.0,Australia Westpac Consumer Sentiment.pdf,2006-12-01
wmi_sent,2006-12-01,106.2,Australia Westpac Consumer Sentiment.pdf,2007-01-01
wmi_sent,2007-01-01,109.6,Australia Westpac Consumer Sentiment.pdf,2007-02-01
wmi_sent,2007-02-01,111.3,Australia Westpac Consumer Sentiment.pdf,2007-03-01
wmi_sent,2007-03-01,115.5,Australia Westpac Consumer Sentiment.pdf,2007-04-01
wmi_sent,2007-04-01,115.2,Australia Westpac Consumer Sentiment.pdf,2007-05-01
wmi_sent,2007-05-01,123.9,Australia Westpac Consumer Sentiment.pdf,2007-06-01
wmi_sent,2007-06-01,121.4,Australia Westpac Consumer Sentiment.pdf,2007-07-01
wmi_sent,2007-07-01,120.7,Australia Westpac Consumer Sentiment.pdf,2007-08-01
wmi_sent,2007-08-01,110.9,Australia Westpac Consumer Sentiment.pdf,2007-09-01
wmi_sent,2007-09-01,115.6,Australia Westpac Consumer Sentiment.pdf,2007-10-01
wmi_sent,2007-10-01,115.2,Australia Westpac Consumer Sentiment.pdf,2007-11-01
wmi_sent,2007-11-01,110.4,Australia Westpac Consumer Sentiment.pdf,2007-12-01
wmi_sent,2007-12-01,112.4,Australia Westpac Consumer Sentiment.pdf,2008-01-01
wmi_sent,2008-02-01,94.1,Australia Westpac Consumer Sentiment.pdf,2008-02-12
wmi_sent,2008-03-01,85.6,Australia Westpac Consumer Sentiment.pdf,2008-03-11
wmi_sent,2008-04-01,84.4,Australia Westpac Consumer Sentiment.pdf,2008-04-09
wmi_sent,2008-05-01,84.6,Australia Westpac Consumer Sentiment.pdf,2008-05-28
wmi_sent,2008-06-01,79.9,Australia Westpac Consumer Sentiment.pdf,2008-06-11
wmi_sent,2008-07-01,74.5,Australia Westpac Consumer Sentiment.pdf,2008-07-09
wmi_sent,2008-08-01,81.3,Australia Westpac Consumer Sentiment.pdf,2008-08-13
wmi_sent,2008-09-01,87.0,Australia Westpac Consumer Sentiment.pdf,2008-09-10
wmi_sent,2008-10-01,77.4,Australia Westpac Consumer Sentiment.pdf,2008-10-08
wmi_sent,2008-11-01,80.8,Australia Westpac Consumer Sentiment.pdf,2008-11-11
wmi_sent,2008-12-01,86.8,Australia Westpac Consumer Sentiment.pdf,2008-12-09
wmi_sent,2009-01-01,84.9,Australia Westpac Consumer Sentiment.pdf,2009-01-20
wmi_sent,2009-02-01,81.0,Australia Westpac Consumer Sentiment.pdf,2009-02-10
wmi_sent,2009-03-01,80.8,Australia Westpac Consumer Sentiment.pdf,2009-03-10
wmi_sent,2009-04-01,87.5,Australia Westpac Consumer Sentiment.pdf,2009-04-08
wmi_sent,2009-05-01,83.8,Australia Westpac Consumer Sentiment.pdf,2009-05-20
wmi_sent,2009-06-01,94.4,Australia Westpac Consumer Sentiment.pdf,2009-06-10
wmi_sent,2009-07-01,103.2,Australia Westpac Consumer Sentiment.pdf,2009-07-08
wmi_sent,2009-08-01,107.0,Australia Westpac Consumer Sentiment.pdf,2009-08-12
wmi_sent,2009-09-01,112.6,Australia Westpac Consumer Sentiment.pdf,2009-09-09
wmi_sent,2009-10-01,114.5,Australia Westpac Consumer Sentiment.pdf,2009-10-14
wmi_sent,2009-11-01,111.6,Australia Westpac Consumer Sentiment.pdf,2009-11-10
wmi_sent,2009-12-01,107.4,Australia Westpac Consumer Sentiment.pdf,2009-12-08
wmi_sent,2010-01-01,113.4,Australia Westpac Consumer Sentiment.pdf,2010-01-19
wmi_sent,2010-02-01,110.5,Australia Westpac Consumer Sentiment.pdf,2010-02-09
wmi_sent,2010-03-01,110.7,Australia Westpac Consumer Sentiment.pdf,2010-03-09
wmi_sent,2010-04-01,109.6,Australia Westpac Consumer Sentiment.pdf,2010-04-14
wmi_sent,2010-05-01,101.9,Australia Westpac Consumer Sentiment.pdf,2010-05-19
wmi_sent,2010-06-01,96.1,Australia Westpac Consumer Sentiment.pdf,2010-06-09
wmi_sent,2010-07-01,106.8,Australia Westpac Consumer Sentiment.pdf,2010-07-14
wmi_sent,2010-08-01,112.5,Australia Westpac Consumer Sentiment.pdf,2010-08-11
wmi_sent,2010-09-01,106.9,Australia Westpac Consumer Sentiment.pdf,2010-09-15
wmi_sent,2010-10-01,110.4,Australia Westpac Consumer Sentiment.pdf,2010-10-13
wmi_sent,2010-11-01,104.6,Australia Westpac Consumer Sentiment.pdf,2010-11-09
wmi_sent,2010-12-01,104.8,Australia Westpac Consumer Sentiment.pdf,2010-12-14
wmi_sent,2011-01-01,98.8,Australia Westpac Consumer Sentiment.pdf,2011-01-18
wmi_sent,2011-02-01,100.7,Australia Westpac Consumer Sentiment.pdf,2011-02-08
wmi_sent,2011-03-01,98.3,Australia Westpac Consumer Sentiment.pdf,2011-03-08
wmi_sent,2011-04-01,99.4,Australia Westpac Consumer Sentiment.pdf,2011-04-13
wmi_sent,2011-05-01,98.2,Australia Westpac Consumer Sentiment.pdf,2011-05-18
wmi_sent,2011-06-01,95.6,Australia Westpac Consumer Sentiment.pdf,2011-06-15
wmi_sent,2011-07-01,87.7,Australia Westpac Consumer Sentiment.pdf,2011-07-13
wmi_sent,2011-08-01,84.6,Australia Westpac Consumer Sentiment.pdf,2011-08-10
wmi_sent,2011-09-01,91.5,Australia Westpac Consumer Sentiment.pdf,2011-09-14
wmi_sent,2011-10-01,91.8,Australia Westpac Consumer Sentiment.pdf,2011-10-12
wmi_sent,2011-11-01,97.6,Australia Westpac Consumer Sentiment.pdf,2011-11-08
wmi_sent,2011-12-01,89.5,Australia Westpac Consumer Sentiment.pdf,2011-12-13
wmi_sent,2012-01-01,91.7,Australia Westpac Consumer Sentiment.pdf,2012-01-17
wmi_sent,2012-02-01,95.5,Australia Westpac Consumer Sentiment.pdf,2012-02-14
wmi_sent,2012-03-01,90.7,Australia Westpac Consumer Sentiment.pdf,2012-03-13
wmi_sent,2012-04-01,89.3,Australia Westpac Consumer Sentiment.pdf,2012-04-11
wmi_sent,2012-05-01,90.0,Australia Westpac Consumer Sentiment.pdf,2012-05-16
wmi_sent,2012-06-01,90.3,Australia Westpac Consumer Sentiment.pdf,2012-06-13
wmi_sent,2012-07-01,93.6,Australia Westpac Consumer Sentiment.pdf,2012-07-11
wmi_sent,2012-08-01,91.3,Australia Westpac Consumer Sentiment.pdf,2012-08-15
wmi_sent,2012-09-01,92.7,Australia Westpac Consumer Sentiment.pdf,2012-09-12
wmi_sent,2012-10-01,93.6,Australia Westpac Consumer Sentiment.pdf,2012-10-10
wmi_sent,2012-11-01,98.5,Australia Westpac Consumer Sentiment.pdf,2012-11-14
